Event ID,Artist,Genres,Date,Venue,City,State,Capacity,Number of Songs
09414,Journey,album rock,30-08-2024,Petco Park,San Diego,CA,"16,100",19
09415,Journey,album rock,28-08-2024,Oracle Park,San Francisco,CA,"18,064",19
09416,Journey,album rock,27-08-2024,The Rady Shell at Jacobs Park,San Diego,CA,"6,000",18
09417,Journey,album rock,25-08-2024,SoFi Stadium,Inglewood,CA,"70,240",19
09418,Journey,album rock,23-08-2024,Chase Field,Phoenix,AZ,"49,033",19
09419,Journey,album rock,19-08-2024,Target Field,Minneapolis,MN,"39,504",19
09420,Journey,album rock,16-08-2024,Alamodome,San Antonio,TX,"18,581",19
09421,Journey,album rock,14-08-2024,Minute Maid Park,Houston,TX,"18,300",19
09422,Journey,album rock,12-08-2024,Globe Life Field,Arlington,TX,"1,750",19
09423,Journey,album rock,10-08-2024,XRoads41,Oshkosh,WI,,18
09424,Journey,album rock,09-08-2024,Ashley For The Arts,Arcadia,WI,,19
09425,Journey,album rock,07-08-2024,Citi Field,Queens,NY,"41,800",19
09426,Journey,album rock,05-08-2024,Fenway Park,Boston,MA,"37,402",18
09427,Journey,album rock,30-07-2024,Progressive Field,Cleveland,OH,"40,000",18
09428,Journey,album rock,27-07-2024,PNC Park,Pittsburgh,PA,"19,758",18
09429,Journey,album rock,25-07-2024,Hersheypark Stadium,Hershey,PA,"7,286",18
09430,Journey,album rock,23-07-2024,Citizens Bank Park,Philadelphia,PA,"10,206",18
09431,Journey,album rock,20-07-2024,Nissan Stadium,Nashville,TN,"20,000",18
09432,Journey,album rock,18-07-2024,Comerica Park,Detroit,MI,"41,782",19
09433,Journey,album rock,15-07-2024,Wrigley Field,Chicago,IL,"41,160",17
09434,Journey,album rock,13-07-2024,Truist Park,Cumberland,GA,"41,149",19
09435,Journey,album rock,10-07-2024,Camping World Stadium,Orlando,FL,"60,219",19
09436,Journey,album rock,06-07-2024,Busch Stadium,St. Louis,MO,"46,861",19
09437,Journey,album rock,01-05-2024,"The Loft, Sirius XM Radio",New York,NY,,10
09438,Journey,album rock,29-04-2024,Total Mortgage Arena,Bridgeport,CT,"10,000",21
09439,Journey,album rock,27-04-2024,Mohegan Sun Arena,Uncasville,CT,"10,000",21
09440,Journey,album rock,26-04-2024,Scope Arena,Norfolk,VA,,21
09441,Journey,album rock,23-04-2024,North Charleston Coliseum,North Charleston,SC,"1,900",21
09442,Journey,album rock,20-04-2024,Charleston Civic Center,Charleston,WV,,21
09443,Journey,album rock,19-04-2024,Allen County War Memorial Coliseum,Fort Wayne,IN,"12,500",22
09444,Journey,album rock,16-04-2024,Peoria Civic Center,Peoria,IL,"2,173",22
09445,Journey,album rock,15-04-2024,CHI Health Center Omaha,Omaha,NE,,22
09446,Journey,album rock,22-03-2024,United Supermarkets Arena,Lubbock,TX,"9,622",22
09447,Journey,album rock,21-03-2024,Pan American Center,Las Cruces,NM,"12,482",22
09448,Journey,album rock,16-03-2024,Michelob ULTRA Arena,Paradise,NV,"12,000",22
09449,Journey,album rock,15-03-2024,Maverik Center,West Valley City,UT,"7,000",22
09450,Journey,album rock,13-03-2024,First Interstate Arena at MetraPark,Billings,MT,,20
